store_name,region,store_type,category,month_name,month,revenue,cost,units,transactions
RetailPulse South #001,South,Rural,Personal Care,October,10,35398.65,26975.760000000002,80,44
RetailPulse South #001,South,Rural,Stationery,October,10,20224.91,16288.61,93,46
RetailPulse South #001,South,Rural,Apparel,November,11,176963.14,116629.69,123,35
RetailPulse South #001,South,Rural,Beverages,November,11,16069.49,14019.75,110,57
RetailPulse South #001,South,Rural,Electronics,November,11,3270863.13,2805006.43,260,52
RetailPulse South #001,South,Rural,Grocery,November,11,21239.52,18632.68,89,50
RetailPulse South #001,South,Rural,Home & Kitchen,November,11,161236.07,127066.38,85,48
RetailPulse South #001,South,Rural,Personal Care,November,11,39614.23,29289.86,109,54
RetailPulse South #001,South,Rural,Stationery,November,11,21777.41,17879.73,85,42
RetailPulse South #001,South,Rural,Apparel,December,12,150320.93,97052.0,94,47
RetailPulse South #001,South,Rural,Beverages,December,12,13746.75,11964.09,96,48
RetailPulse South #001,South,Rural,Electronics,December,12,1520440.69,1309205.54,105,54
RetailPulse South #001,South,Rural,Grocery,December,12,24989.12,22082.04,108,58
RetailPulse South #001,South,Rural,Home & Kitchen,December,12,231941.17,183894.69,85,43
RetailPulse South #001,South,Rural,Personal Care,December,12,36816.88,27306.96,84,47
RetailPulse South #001,South,Rural,Stationery,December,12,20555.42,16030.7,84,42
RetailPulse South #004,South,Urban,Apparel,October,10,542761.75,366129.0,341,45
RetailPulse South #004,South,Urban,Beverages,October,10,30555.13,26901.48,217,49
RetailPulse South #004,South,Urban,Electronics,October,10,7349722.87,6255590.38,624,62
RetailPulse South #004,South,Urban,Grocery,October,10,41733.4,36785.01,156,37
RetailPulse South #004,South,Urban,Home & Kitchen,October,10,579597.88,461583.68,246,53
RetailPulse South #004,South,Urban,Personal Care,October,10,79972.83,58892.06,198,42
RetailPulse South #004,South,Urban,Stationery,October,10,34601.03,28498.48,129,34
RetailPulse South #004,South,Urban,Apparel,November,11,472226.76,304077.08,323,40
RetailPulse South #004,South,Urban,Beverages,November,11,24961.23,21802.89,169,44
RetailPulse South #004,South,Urban,Electronics,November,11,8240216.9,7134521.04,583,61
RetailPulse South #004,South,Urban,Grocery,November,11,50900.53,45494.33,194,43
RetailPulse South #004,South,Urban,Home & Kitchen,November,11,407303.33999999997,311579.98,191,45
RetailPulse South #004,South,Urban,Personal Care,November,11,62861.4,46118.89,146,39
RetailPulse South #004,South,Urban,Stationery,November,11,64014.18,52004.63,254,62
RetailPulse South #004,South,Urban,Apparel,December,12,402904.07,267098.52,267,54
RetailPulse South #004,South,Urban,Beverages,December,12,32468.04,28008.91,201,45
RetailPulse South #004,South,Urban,Electronics,December,12,3034330.35,2536542.47,216,47
RetailPulse South #004,South,Urban,Grocery,December,12,48086.24,43081.479999999996,210,50
RetailPulse South #004,South,Urban,Home & Kitchen,December,12,710371.8,559758.3,286,57
RetailPulse South #004,South,Urban,Personal Care,December,12,89681.61,68139.97,195,41
RetailPulse South #004,South,Urban,Stationery,December,12,65446.08,53096.770000000004,234,49
RetailPulse South #007,South,Metro,Apparel,October,10,707594.84,465364.66,469,41
RetailPulse South #007,South,Metro,Beverages,October,10,49859.14,43135.31,324,51
RetailPulse South #007,South,Metro,Electronics,October,10,8767727.209999999,7480869.33,682,49
RetailPulse South #007,South,Metro,Grocery,October,10,68072.67,62799.86,301,51
RetailPulse South #007,South,Metro,Home & Kitchen,October,10,863208.2,680609.1900000001,364,61
RetailPulse South #007,South,Metro,Personal Care,October,10,133520.6,100724.92,296,45
RetailPulse South #007,South,Metro,Stationery,October,10,93561.81999999999,76785.51,341,53
RetailPulse South #007,South,Metro,Apparel,November,11,629804.51,410052.49,429,36
RetailPulse South #007,South,Metro,Beverages,November,11,51469.81,44749.08,312,45
RetailPulse South #007,South,Metro,Electronics,November,11,11372423.2,9782255.83,773,57
RetailPulse South #007,South,Metro,Grocery,November,11,79691.38,71185.27,362,54
RetailPulse South #007,South,Metro,Home & Kitchen,November,11,444607.51,337441.34,233,39
RetailPulse South #007,South,Metro,Personal Care,November,11,87000.23,62894.48,183,29
RetailPulse South #007,South,Metro,Stationery,November,11,67735.21,55224.37,273,42
RetailPulse South #007,South,Metro,Apparel,December,12,418523.57,285553.22000000003,259,32
RetailPulse South #007,South,Metro,Beverages,December,12,41276.69,35536.99,282,42
RetailPulse South #007,South,Metro,Electronics,December,12,4813533.72,4039651.86,386,59
RetailPulse South #007,South,Metro,Grocery,December,12,60416.37,52970.57,293,45
RetailPulse South #007,South,Metro,Home & Kitchen,December,12,1006704.08,791836.85,339,55
RetailPulse South #007,South,Metro,Personal Care,December,12,164195.5,118700.03,383,52
RetailPulse South #007,South,Metro,Stationery,December,12,66688.97,53871.36,289,44
RetailPulse South #011,South,Urban,Apparel,October,10,754921.41,508056.71,447,48
RetailPulse South #011,South,Urban,Beverages,October,10,32594.72,27473.2,204,45
RetailPulse South #011,South,Urban,Electronics,October,10,6536131.7,5625091.4799999995,493,49
RetailPulse South #011,South,Urban,Grocery,October,10,54904.64,48577.78,227,41
RetailPulse South #011,South,Urban,Home & Kitchen,October,10,583944.68,456283.99,227,49
RetailPulse South #011,South,Urban,Personal Care,October,10,92093.66,67159.08,221,46
RetailPulse South #011,South,Urban,Stationery,October,10,35774.06,29086.61,171,41
RetailPulse South #011,South,Urban,Apparel,November,11,613639.25,412987.68,408,46
RetailPulse South #011,South,Urban,Beverages,November,11,34395.64,29437.44,211,44
RetailPulse South #011,South,Urban,Electronics,November,11,6180414.48,5228750.78,417,40
RetailPulse South #011,South,Urban,Grocery,November,11,42838.85,38017.73,199,40
RetailPulse South #011,South,Urban,Home & Kitchen,November,11,666393.24,526574.56,233,48
RetailPulse South #011,South,Urban,Personal Care,November,11,98814.75,73469.82,225,50
RetailPulse South #011,South,Urban,Stationery,November,11,56829.25,46392.94,206,44
RetailPulse South #011,South,Urban,Apparel,December,12,287800.2,200859.29,179,43
RetailPulse South #011,South,Urban,Beverages,December,12,31705.84,27742.15,223,43
RetailPulse South #011,South,Urban,Electronics,December,12,2354886.13,1981670.49,200,40
RetailPulse South #011,South,Urban,Grocery,December,12,67824.41,60279.56,247,43
RetailPulse South #011,South,Urban,Home & Kitchen,December,12,462884.77999999997,361268.32,156,42
RetailPulse South #011,South,Urban,Personal Care,December,12,84402.5,62456.48,217,45
RetailPulse South #011,South,Urban,Stationery,December,12,66122.29,52959.82,249,55
RetailPulse South #014,South,Metro,Apparel,October,10,1167234.74,769668.28,647,51
RetailPulse South #014,South,Metro,Beverages,October,10,58058.77,51117.64,386,56
RetailPulse South #014,South,Metro,Electronics,October,10,8946272.55,7761322.61,626,39
RetailPulse South #014,South,Metro,Grocery,October,10,97923.71,88099.04,358,51
RetailPulse South #014,South,Metro,Home & Kitchen,October,10,576689.99,456152.37,212,37
RetailPulse South #014,South,Metro,Personal Care,October,10,103539.7,75915.5,305,48
RetailPulse South #014,South,Metro,Stationery,October,10,69742.25,57496.29,287,38
RetailPulse South #014,South,Metro,Apparel,November,11,1084295.91,723246.12,649,56
RetailPulse South #014,South,Metro,Beverages,November,11,39452.08,34203.01,294,43
RetailPulse South #014,South,Metro,Electronics,November,11,8179480.5,7067025.27,677,47
RetailPulse South #014,South,Metro,Grocery,November,11,81719.29000000001,73163.17,352,52
RetailPulse South #014,South,Metro,Home & Kitchen,November,11,671018.16,519561.02,324,50
RetailPulse South #014,South,Metro,Personal Care,November,11,130067.74,94700.9,273,37
RetailPulse South #014,South,Metro,Stationery,November,11,73466.33,60278.25,295,42
RetailPulse South #014,South,Metro,Apparel,December,12,375954.2,256532.29,257,39
RetailPulse South #014,South,Metro,Beverages,December,12,50416.36,44879.08,372,53
RetailPulse South #014,South,Metro,Electronics,December,12,3240422.47,2811963.39,320,46
RetailPulse South #014,South,Metro,Grocery,December,12,98101.53,87851.34,391,53
RetailPulse South #014,South,Metro,Home & Kitchen,December,12,952693.51,786453.84,420,60
RetailPulse South #014,South,Metro,Personal Care,December,12,166862.47,123100.01,404,56
RetailPulse South #014,South,Metro,Stationery,December,12,86679.91,68512.01,327,50
RetailPulse South #015,South,Urban,Apparel,October,10,903431.65,596437.58,512,62
RetailPulse South #015,South,Urban,Beverages,October,10,33799.159999999996,29937.829999999998,250,53
RetailPulse South #015,South,Urban,Electronics,October,10,6833263.62,5724374.91,521,51
RetailPulse South #015,South,Urban,Grocery,October,10,58866.25,54037.98,267,51
RetailPulse South #015,South,Urban,Home & Kitchen,October,10,487982.05,388794.14,201,41
RetailPulse South #015,South,Urban,Personal Care,October,10,111949.27,82477.0,297,56
RetailPulse South #015,South,Urban,Stationery,October,10,40204.76,32676.31,190,37
RetailPulse South #015,South,Urban,Apparel,November,11,588300.16,375682.7,365,48
RetailPulse South #015,South,Urban,Beverages,November,11,35909.38,32281.67,258,43
RetailPulse South #015,South,Urban,Electronics,November,11,7804073.44,6474590.34,601,53
RetailPulse South #015,South,Urban,Grocery,November,11,55900.770000000004,50101.0,227,39
RetailPulse South #015,South,Urban,Home & Kitchen,November,11,505892.81,391023.47,187,35
RetailPulse South #015,South,Urban,Personal Care,November,11,86011.05,64114.33,181,42
RetailPulse South #015,South,Urban,Stationery,November,11,49094.62,38824.340000000004,206,45
RetailPulse South #015,South,Urban,Apparel,December,12,407912.08999999997,280428.09,249,45
RetailPulse South #015,South,Urban,Beverages,December,12,37848.9,32556.7,257,49
RetailPulse South #015,South,Urban,Electronics,December,12,3131682.41,2690917.29,228,45
RetailPulse South #015,South,Urban,Grocery,December,12,73629.64,65263.68,265,50
RetailPulse South #015,South,Urban,Home & Kitchen,December,12,773070.91,603798.58,264,48
RetailPulse South #015,South,Urban,Personal Care,December,12,104588.82,77012.96,239,42
RetailPulse South #015,South,Urban,Stationery,December,12,54433.93,45081.02,215,45
RetailPulse South #018,South,Urban,Apparel,October,10,698108.26,464417.7,381,47
RetailPulse South #018,South,Urban,Beverages,October,10,31121.42,27539.76,215,46
RetailPulse South #018,South,Urban,Electronics,October,10,6788771.58,5779422.84,549,51
RetailPulse South #018,South,Urban,Grocery,October,10,50236.87,44697.44,222,53
RetailPulse South #018,South,Urban,Home & Kitchen,October,10,508565.66,398339.94,188,41
RetailPulse South #018,South,Urban,Personal Care,October,10,94428.95,70520.32,205,44
RetailPulse South #018,South,Urban,Stationery,October,10,54270.93,43334.88,218,48
RetailPulse South #018,South,Urban,Apparel,November,11,551749.53,356639.33,377,41
RetailPulse South #018,South,Urban,Beverages,November,11,33825.21,28972.77,231,54
RetailPulse South #018,South,Urban,Electronics,November,11,7163133.51,6326460.33,506,49
RetailPulse South #018,South,Urban,Grocery,November,11,50793.29,45624.04,198,46
RetailPulse South #018,South,Urban,Home & Kitchen,November,11,468058.39,365979.79,226,50
RetailPulse South #018,South,Urban,Personal Care,November,11,92428.92,69483.0,228,55
RetailPulse South #018,South,Urban,Stationery,November,11,62850.53,50659.18,203,43
RetailPulse South #018,South,Urban,Apparel,December,12,445960.89,299264.58999999997,253,48
RetailPulse South #018,South,Urban,Beverages,December,12,30996.6,27172.18,218,47
RetailPulse South #018,South,Urban,Electronics,December,12,2514523.55,2174419.45,234,52
RetailPulse South #018,South,Urban,Grocery,December,12,46938.79,41288.89,212,45
RetailPulse South #018,South,Urban,Home & Kitchen,December,12,311256.72,245325.46,186,39
RetailPulse South #018,South,Urban,Personal Care,December,12,96540.03,69804.06999999999,211,45
RetailPulse South #018,South,Urban,Stationery,December,12,48657.12,39568.18,191,43
RetailPulse South #019,South,Metro,Apparel,October,10,963199.55,643205.42,597,50
RetailPulse South #019,South,Metro,Beverages,October,10,30406.88,27426.12,262,48
RetailPulse South #019,South,Metro,Electronics,October,10,6537089.36,5535132.78,583,42
RetailPulse South #019,South,Metro,Grocery,October,10,86147.72,76578.28,344,53
RetailPulse South #019,South,Metro,Home & Kitchen,October,10,591771.34,471347.7,233,41
RetailPulse South #019,South,Metro,Personal Care,October,10,105016.17,77188.48,273,47
RetailPulse South #019,South,Metro,Stationery,October,10,47829.22,38511.7,182,33
RetailPulse South #019,South,Metro,Apparel,November,11,625172.64,419230.32,380,41
RetailPulse South #019,South,Metro,Beverages,November,11,42005.3,36438.88,302,50
RetailPulse South #019,South,Metro,Electronics,November,11,7806008.1,6644926.09,602,47
RetailPulse South #019,South,Metro,Grocery,November,11,66987.48,58832.380000000005,259,46
RetailPulse South #019,South,Metro,Home & Kitchen,November,11,808917.0,613862.15,314,52
RetailPulse South #019,South,Metro,Personal Care,November,11,152682.33,110006.33,323,55
RetailPulse South #019,South,Metro,Stationery,November,11,50975.29,41160.94,216,35
RetailPulse South #019,South,Metro,Apparel,December,12,563586.54,381921.67,339,54
RetailPulse South #019,South,Metro,Beverages,December,12,43622.69,38006.2,304,52
RetailPulse South #019,South,Metro,Electronics,December,12,4332439.14,3830109.22,333,54
RetailPulse South #019,South,Metro,Grocery,December,12,54836.65,48743.19,247,39
RetailPulse South #019,South,Metro,Home & Kitchen,December,12,740117.36,570757.59,325,55
RetailPulse South #019,South,Metro,Personal Care,December,12,127725.16,91877.46,288,47
RetailPulse South #019,South,Metro,Stationery,December,12,67993.56,54724.0,299,52
RetailPulse South #024,South,Rural,Apparel,October,10,373558.5,242123.66,227,63
RetailPulse South #024,South,Rural,Beverages,October,10,13467.33,11563.58,97,47
RetailPulse South #024,South,Rural,Electronics,October,10,3170666.73,2673025.21,240,52
RetailPulse South #024,South,Rural,Grocery,October,10,17390.22,15810.97,87,45
RetailPulse South #024,South,Rural,Home & Kitchen,October,10,263112.31,204601.82,108,57
RetailPulse South #024,South,Rural,Personal Care,October,10,37019.63,26858.79,96,46
RetailPulse South #024,South,Rural,Stationery,October,10,27325.079999999998,22202.7,111,49
RetailPulse South #024,South,Rural,Apparel,November,11,362351.05,247462.59,207,53
RetailPulse South #024,South,Rural,Beverages,November,11,14549.28,12728.6,101,48
RetailPulse South #024,South,Rural,Electronics,November,11,2915977.23,2521368.45,215,45
RetailPulse South #024,South,Rural,Grocery,November,11,25024.17,22247.17,96,47
RetailPulse South #024,South,Rural,Home & Kitchen,November,11,235118.86,183785.27,94,41
RetailPulse South #024,South,Rural,Personal Care,November,11,53194.58,39315.16,119,52
RetailPulse South #024,South,Rural,Stationery,November,11,31988.88,26263.42,127,56
RetailPulse South #024,South,Rural,Apparel,December,12,127496.72,84555.84,81,41
RetailPulse South #024,South,Rural,Beverages,December,12,15712.97,13674.13,98,45
RetailPulse South #024,South,Rural,Electronics,December,12,892011.89,754439.01,74,35
RetailPulse South #024,South,Rural,Grocery,December,12,23759.77,21965.48,91,42
RetailPulse South #024,South,Rural,Home & Kitchen,December,12,236265.71,188791.58,90,42
RetailPulse South #024,South,Rural,Personal Care,December,12,37543.08,27574.14,88,45
RetailPulse South #024,South,Rural,Stationery,December,12,22973.3,18383.82,81,47
RetailPulse South #025,South,Metro,Apparel,October,10,865545.68,558121.22,534,43
RetailPulse South #025,South,Metro,Beverages,October,10,42924.23,37393.56,266,42
RetailPulse South #025,South,Metro,Electronics,October,10,9123363.77,8081964.93,680,44
RetailPulse South #025,South,Metro,Grocery,October,10,64583.07,57189.02,310,48
RetailPulse South #025,South,Metro,Home & Kitchen,October,10,813962.01,645955.13,325,49
RetailPulse South #025,South,Metro,Personal Care,October,10,109434.42,82212.75,269,46
RetailPulse South #025,South,Metro,Stationery,October,10,95500.84,76590.42,394,55
RetailPulse South #025,South,Metro,Apparel,November,11,952252.6,661166.99,538,42
RetailPulse South #025,South,Metro,Beverages,November,11,43452.25,37616.58,245,38
RetailPulse South #025,South,Metro,Electronics,November,11,7487293.29,6514487.18,703,49
RetailPulse South #025,South,Metro,Grocery,November,11,68954.18,61558.15,309,55
RetailPulse South #025,South,Metro,Home & Kitchen,November,11,917031.92,712958.06,339,50
RetailPulse South #025,South,Metro,Personal Care,November,11,125349.48999999999,88701.23,316,51
RetailPulse South #025,South,Metro,Stationery,November,11,60414.94,49595.08,245,34
RetailPulse South #025,South,Metro,Apparel,December,12,493152.68,331963.36,276,44
RetailPulse South #025,South,Metro,Beverages,December,12,38577.52,33151.59,275,44
RetailPulse South #025,South,Metro,Electronics,December,12,2919826.91,2534589.51,253,37
RetailPulse South #025,South,Metro,Grocery,December,12,80683.59,71121.39,334,43
RetailPulse South #025,South,Metro,Home & Kitchen,December,12,757981.61,610293.82,327,50
RetailPulse South #025,South,Metro,Personal Care,December,12,115636.72,84069.85,275,40
RetailPulse South #025,South,Metro,Stationery,December,12,81865.35,67691.84,323,48
RetailPulse South #031,South,Metro,Apparel,October,10,1237522.82,837664.3,705,53
RetailPulse South #031,South,Metro,Beverages,October,10,34701.31,29527.15,302,45
RetailPulse South #031,South,Metro,Electronics,October,10,11071893.41,9203298.29,868,52
RetailPulse South #031,South,Metro,Grocery,October,10,88264.71,77936.91,375,52
RetailPulse South #031,South,Metro,Home & Kitchen,October,10,724160.09,567580.14,288,43
RetailPulse South #031,South,Metro,Personal Care,October,10,129109.08,93717.36,311,38
RetailPulse South #031,South,Metro,Stationery,October,10,81723.16,66247.4,294,44
RetailPulse South #031,South,Metro,Apparel,November,11,705925.58,484551.36,501,38
RetailPulse South #031,South,Metro,Beverages,November,11,62024.78,53787.47,410,59
RetailPulse South #031,South,Metro,Electronics,November,11,12213673.62,10325088.13,811,52
RetailPulse South #031,South,Metro,Grocery,November,11,60218.49,54337.36,247,38
RetailPulse South #031,South,Metro,Home & Kitchen,November,11,703869.26,553392.08,276,39
RetailPulse South #031,South,Metro,Personal Care,November,11,121656.04,88412.39,301,44
RetailPulse South #031,South,Metro,Stationery,November,11,99673.77,79477.19,345,48
RetailPulse South #031,South,Metro,Apparel,December,12,479798.38,317289.23,277,39
RetailPulse South #031,South,Metro,Beverages,December,12,40632.11,35988.24,327,49
RetailPulse South #031,South,Metro,Electronics,December,12,4298707.12,3653777.8,354,57
RetailPulse South #031,South,Metro,Grocery,December,12,102634.68,91643.45,394,57
RetailPulse South #031,South,Metro,Home & Kitchen,December,12,848754.61,644560.33,323,43
RetailPulse South #031,South,Metro,Personal Care,December,12,139042.61000000002,103384.11,317,44
RetailPulse South #031,South,Metro,Stationery,December,12,93023.15,75270.06999999999,402,55
RetailPulse South #037,South,Suburban,Apparel,October,10,723912.62,471626.94,426,61
RetailPulse South #037,South,Suburban,Beverages,October,10,23010.13,20100.38,160,43
RetailPulse South #037,South,Suburban,Electronics,October,10,5788736.41,5113231.66,478,59
RetailPulse South #037,South,Suburban,Grocery,October,10,38809.15,34623.21,168,50
RetailPulse South #037,South,Suburban,Home & Kitchen,October,10,427611.84,335228.76,181,46
RetailPulse South #037,South,Suburban,Personal Care,October,10,90378.86,67484.27,187,50
RetailPulse South #037,South,Suburban,Stationery,October,10,60488.58,49133.51,228,60
RetailPulse South #037,South,Suburban,Apparel,November,11,569636.63,385072.12,335,45
RetailPulse South #037,South,Suburban,Beverages,November,11,25689.44,22610.32,180,52
RetailPulse South #037,South,Suburban,Electronics,November,11,5085621.49,4365547.16,365,41
RetailPulse South #037,South,Suburban,Grocery,November,11,35439.48,31924.85,154,41
RetailPulse South #037,South,Suburban,Home & Kitchen,November,11,444248.37,353590.23,187,55
RetailPulse South #037,South,Suburban,Personal Care,November,11,64792.61,46013.37,143,38
RetailPulse South #037,South,Suburban,Stationery,November,11,37284.7,29989.6,149,38
RetailPulse South #037,South,Suburban,Apparel,December,12,293289.88,192219.16,176,41
RetailPulse South #037,South,Suburban,Beverages,December,12,30658.1,26665.39,164,39
RetailPulse South #037,South,Suburban,Electronics,December,12,2258754.36,1912431.0,196,47
RetailPulse South #037,South,Suburban,Grocery,December,12,38721.14,34922.93,149,41
RetailPulse South #037,South,Suburban,Home & Kitchen,December,12,353862.99,271302.23,149,38
RetailPulse South #037,South,Suburban,Personal Care,December,12,76728.53,55796.23,171,45
RetailPulse South #037,South,Suburban,Stationery,December,12,57031.58,46719.15,214,60
RetailPulse South #042,South,Rural,Apparel,October,10,310326.39,203747.18,189,49
RetailPulse South #042,South,Rural,Beverages,October,10,17191.37,14857.64,117,52
RetailPulse South #042,South,Rural,Electronics,October,10,3672492.42,3079341.88,274,53
RetailPulse South #042,South,Rural,Grocery,October,10,25800.33,23245.96,114,51
RetailPulse South #042,South,Rural,Home & Kitchen,October,10,304712.24,234347.88999999998,95,41
RetailPulse South #042,South,Rural,Personal Care,October,10,42823.92,31607.89,112,49
RetailPulse South #042,South,Rural,Stationery,October,10,24030.71,19440.7,96,39
RetailPulse South #042,South,Rural,Apparel,November,11,345637.3,232344.7,211,51
RetailPulse South #042,South,Rural,Beverages,November,11,20126.79,17063.45,126,52
RetailPulse South #042,South,Rural,Electronics,November,11,2946186.5,2502317.06,235,44
RetailPulse South #042,South,Rural,Grocery,November,11,22608.75,20270.899999999998,87,45
RetailPulse South #042,South,Rural,Home & Kitchen,November,11,179225.28,136989.85,84,46
RetailPulse South #042,South,Rural,Personal Care,November,11,50031.25,37114.55,110,51
RetailPulse South #042,South,Rural,Stationery,November,11,23822.56,19618.82,97,41
RetailPulse South #042,South,Rural,Apparel,December,12,150571.02,101825.08,93,46
RetailPulse South #042,South,Rural,Beverages,December,12,16942.77,14611.71,102,53
RetailPulse South #042,South,Rural,Electronics,December,12,1009152.64,862300.4,89,41
RetailPulse South #042,South,Rural,Grocery,December,12,22516.05,19575.42,89,42
RetailPulse South #042,South,Rural,Home & Kitchen,December,12,205823.55,154795.1,87,42
RetailPulse South #042,South,Rural,Personal Care,December,12,50791.04,37202.49,126,54
RetailPulse South #042,South,Rural,Stationery,December,12,32936.71,26161.92,117,59
RetailPulse South #048,South,Metro,Apparel,October,10,997709.13,682601.86,557,53
RetailPulse South #048,South,Metro,Beverages,October,10,61464.48,53316.82,374,57
RetailPulse South #048,South,Metro,Electronics,October,10,8039099.46,6976759.5,607,43
RetailPulse South #048,South,Metro,Grocery,October,10,65643.54,57959.42,301,49
RetailPulse South #048,South,Metro,Home & Kitchen,October,10,872893.09,679456.79,300,45
RetailPulse South #048,South,Metro,Personal Care,October,10,103709.18,76051.3,300,43
RetailPulse South #048,South,Metro,Stationery,October,10,73267.85,59379.78,305,47
RetailPulse South #048,South,Metro,Apparel,November,11,695099.03,458150.4,453,42
RetailPulse South #048,South,Metro,Beverages,November,11,41967.65,36194.34,287,46
RetailPulse South #048,South,Metro,Electronics,November,11,11525495.23,9925888.61,841,57
RetailPulse South #048,South,Metro,Grocery,November,11,76342.55,66859.73,330,51
RetailPulse South #048,South,Metro,Home & Kitchen,November,11,841739.31,662697.15,353,54
RetailPulse South #048,South,Metro,Personal Care,November,11,143213.38,109770.28,309,56
RetailPulse South #048,South,Metro,Stationery,November,11,64464.23,52324.76,238,38
RetailPulse South #048,South,Metro,Apparel,December,12,443590.71,291404.31,286,45
RetailPulse South #048,South,Metro,Beverages,December,12,33847.48,29183.48,241,40
RetailPulse South #048,South,Metro,Electronics,December,12,4855218.19,4159341.48,335,52
RetailPulse South #048,South,Metro,Grocery,December,12,72185.63,64581.44,312,47
RetailPulse South #048,South,Metro,Home & Kitchen,December,12,651316.66,498482.79,293,47
RetailPulse South #048,South,Metro,Personal Care,December,12,206038.82,152359.9,492,67
RetailPulse South #048,South,Metro,Stationery,December,12,69358.45,56120.28,304,45
RetailPulse South #049,South,Urban,Apparel,October,10,693645.0,463322.3,395,57
RetailPulse South #049,South,Urban,Beverages,October,10,35761.35,31098.25,244,53
RetailPulse South #049,South,Urban,Electronics,October,10,6461272.35,5525504.7,543,58
RetailPulse South #049,South,Urban,Grocery,October,10,43424.16,40633.66,210,50
RetailPulse South #049,South,Urban,Home & Kitchen,October,10,500520.29,405206.76,226,52
RetailPulse South #049,South,Urban,Personal Care,October,10,90909.61,65888.15,221,50
RetailPulse South #049,South,Urban,Stationery,October,10,53181.479999999996,42569.72,232,54
RetailPulse South #049,South,Urban,Apparel,November,11,560008.97,368316.5,340,49
RetailPulse South #049,South,Urban,Beverages,November,11,33250.68,28840.55,256,60
RetailPulse South #049,South,Urban,Electronics,November,11,4710272.4,4065445.84,419,42
RetailPulse South #049,South,Urban,Grocery,November,11,44144.27,39146.02,191,48
RetailPulse South #049,South,Urban,Home & Kitchen,November,11,322517.33,258996.76,137,32
RetailPulse South #049,South,Urban,Personal Care,November,11,101396.83,74316.7,254,56
RetailPulse South #049,South,Urban,Stationery,November,11,55381.34,43994.48,215,50
RetailPulse South #049,South,Urban,Apparel,December,12,358141.56,241174.59,207,55
RetailPulse South #049,South,Urban,Beverages,December,12,37617.92,33118.86,216,50
RetailPulse South #049,South,Urban,Electronics,December,12,3754549.26,3259073.5,256,56
RetailPulse South #049,South,Urban,Grocery,December,12,57561.2,51555.63,232,50
RetailPulse South #049,South,Urban,Home & Kitchen,December,12,401403.88,324990.38,178,41
RetailPulse South #049,South,Urban,Personal Care,December,12,86106.25,62625.19,213,47
RetailPulse South #049,South,Urban,Stationery,December,12,47757.86,38537.25,202,48
RetailPulse West #003,West,Metro,Apparel,October,10,1109494.46,738153.29,645,55
RetailPulse West #003,West,Metro,Beverages,October,10,32375.36,27657.77,245,43
RetailPulse West #003,West,Metro,Electronics,October,10,9624230.82,8327905.26,726,56
RetailPulse West #003,West,Metro,Grocery,October,10,76783.48,69303.89,304,47
RetailPulse West #003,West,Metro,Home & Kitchen,October,10,722642.79,560268.98,296,46
RetailPulse West #003,West,Metro,Personal Care,October,10,145425.39,106691.39,313,58
RetailPulse West #003,West,Metro,Stationery,October,10,83222.53,68001.19,331,56
RetailPulse West #003,West,Metro,Apparel,November,11,631597.64,420522.09,364,43
RetailPulse West #003,West,Metro,Beverages,November,11,36077.02,31361.59,228,41
RetailPulse West #003,West,Metro,Electronics,November,11,9615230.9,8208690.41,673,52
RetailPulse West #003,West,Metro,Grocery,November,11,56040.18,49993.18,233,36
RetailPulse West #003,West,Metro,Home & Kitchen,November,11,722560.75,552906.66,255,42
RetailPulse West #003,West,Metro,Personal Care,November,11,113301.47,82585.81,261,44
RetailPulse West #003,West,Metro,Stationery,November,11,78541.33,63797.04,301,48
RetailPulse West #003,West,Metro,Apparel,December,12,478505.94,328350.68,288,50
RetailPulse West #003,West,Metro,Beverages,December,12,60622.18,52626.38,364,64
RetailPulse West #003,West,Metro,Electronics,December,12,3620279.21,3060966.96,267,44
RetailPulse West #003,West,Metro,Grocery,December,12,67509.46,60346.46,301,54
RetailPulse West #003,West,Metro,Home & Kitchen,December,12,779785.04,634266.41,357,58
RetailPulse West #003,West,Metro,Personal Care,December,12,138150.13,102573.61,304,49
RetailPulse West #003,West,Metro,Stationery,December,12,70881.69,58089.05,271,51
RetailPulse West #021,West,Rural,Apparel,October,10,245034.4,155614.66,131,35
RetailPulse West #021,West,Rural,Beverages,October,10,16972.23,14620.01,115,49
RetailPulse West #021,West,Rural,Electronics,October,10,4020718.41,3371061.17,287,57
RetailPulse West #021,West,Rural,Grocery,October,10,17095.81,15713.69,85,40
RetailPulse West #021,West,Rural,Home & Kitchen,October,10,377238.24,294864.45,140,53
RetailPulse West #021,West,Rural,Personal Care,October,10,34166.21,26303.31,68,31
RetailPulse West #021,West,Rural,Stationery,October,10,23187.38,18456.170000000002,90,48
RetailPulse West #021,West,Rural,Apparel,November,11,293854.41,195883.75,163,42
RetailPulse West #021,West,Rural,Beverages,November,11,13443.94,11402.69,90,44
RetailPulse West #021,West,Rural,Electronics,November,11,3646889.07,3137316.21,241,45
RetailPulse West #021,West,Rural,Grocery,November,11,29046.04,25460.47,130,56
RetailPulse West #021,West,Rural,Home & Kitchen,November,11,295333.78,232540.56,110,49
RetailPulse West #021,West,Rural,Personal Care,November,11,51321.1,38688.19,114,52
RetailPulse West #021,West,Rural,Stationery,November,11,34643.03,28560.29,145,59
RetailPulse West #021,West,Rural,Apparel,December,12,186269.36000000002,126117.18,104,50
