date_id,category,forecast_revenue,forecast_lower,forecast_upper
2023-07-29,Home & Kitchen,1244348.1637918833,1011576.3305238606,1456481.395527199
2023-07-30,Home & Kitchen,1266750.663866042,1056365.6257182718,1497527.1321691188
2023-07-31,Home & Kitchen,810580.0967219943,584750.6127535446,1025180.5618015428
2023-08-01,Home & Kitchen,797399.6116776852,561358.7585158745,1006008.1176022216
2023-08-02,Home & Kitchen,775461.7185778862,563373.8273543065,1000509.3396198797
2023-08-03,Home & Kitchen,790045.9335136611,577961.668940586,1015038.4069832615
2023-08-04,Home & Kitchen,776191.6455818469,567282.0447955732,993011.9133672139
2023-08-05,Home & Kitchen,1242470.9901843348,1018602.6597351403,1458919.984563453
2023-08-06,Home & Kitchen,1266430.7613586697,1038032.0977762365,1494818.019333347
2023-08-07,Home & Kitchen,812040.761172155,591689.8484574625,1040629.0676890251
2023-08-08,Home & Kitchen,800856.6163882056,613108.550315752,1024660.8095429506
2023-08-09,Home & Kitchen,781047.5678794374,552737.7724136058,1013066.1345720266
2023-08-10,Home & Kitchen,797830.0958219712,577684.2965705539,1026850.3779361291
2023-08-11,Home & Kitchen,786172.167720197,561286.1730933466,992801.9440201937
2023-08-12,Home & Kitchen,1254602.5672414561,1027685.0249920068,1476475.8023937393
2023-08-13,Home & Kitchen,1280553.9394857145,1052393.7080079347,1500915.7716526801
2023-08-14,Home & Kitchen,827929.813532676,596206.2953349923,1042407.707695747
2023-08-15,Home & Kitchen,818272.9003414077,604548.572011592,1053443.6477081457
2023-08-16,Home & Kitchen,799677.2750921905,575862.378509635,1008203.7917746471
2023-08-17,Home & Kitchen,817317.692966585,591382.8944118203,1041297.0404925429
2023-08-18,Home & Kitchen,806124.5358921501,584778.5726857256,1008597.1786977544
2023-08-19,Home & Kitchen,1274628.543291778,1058161.874075973,1498239.8184469624
2023-08-20,Home & Kitchen,1300203.5988686199,1099430.1941685874,1532973.370087441
2023-08-21,Home & Kitchen,846750.7406642216,628155.1631386417,1081316.4858560446
2023-08-22,Home & Kitchen,835870.0125920165,602497.9431571828,1051471.112455248
2023-08-23,Home & Kitchen,815654.9294795243,596812.4648116418,1022330.7298959866
2023-08-24,Home & Kitchen,831315.2552305458,608646.0763762482,1067981.0294554564
2023-08-25,Home & Kitchen,817820.3700574042,595954.1852822206,1032436.9688058564
2023-08-26,Home & Kitchen,1283777.1440715862,1050348.4810840348,1509266.281122625
2023-08-27,Home & Kitchen,1306570.2940352138,1084059.2738595721,1530578.1896107348
2023-08-28,Home & Kitchen,850161.3622411798,635780.1101611909,1072755.8275700496
2023-08-29,Home & Kitchen,836262.3163927128,613894.1945806154,1068268.923713484
2023-08-30,Home & Kitchen,813010.759295266,591140.9965268486,1027421.8427837607
2023-08-31,Home & Kitchen,825684.9436715466,592625.958939216,1046043.6985181394
2023-09-01,Home & Kitchen,809314.6824721871,587555.8180857446,1041976.315816531
2023-09-02,Home & Kitchen,1272591.8607914152,1045001.248044338,1478593.2140334405
2023-09-03,Home & Kitchen,1292908.2448610414,1065475.4137558057,1502194.2827714041
2023-09-04,Home & Kitchen,834269.6991984259,602516.5068199922,1057595.989754233
2023-09-05,Home & Kitchen,818472.1817326031,602071.3850036019,1038961.2715089314
2023-09-06,Home & Kitchen,793658.7008524489,572206.2663710257,1017931.7450412766
2023-09-07,Home & Kitchen,805127.8911513479,582020.3174518826,1027071.7064327238
2023-09-08,Home & Kitchen,787914.0708345645,565369.3135599571,1007553.2276736984
2023-09-09,Home & Kitchen,1250732.2239190375,1024480.6316478851,1460528.2482457971
2023-09-10,Home & Kitchen,1270915.263520428,1047895.1423788172,1491339.4920325284
2023-09-11,Home & Kitchen,812445.5952886691,578389.276556337,1022926.2265429113
2023-09-12,Home & Kitchen,797135.6560827027,585425.3822085419,1034344.503384573
2023-09-13,Home & Kitchen,773068.7388950764,549937.8474018878,981736.7554132035
2023-09-14,Home & Kitchen,785503.1553408107,572195.5579591864,1005043.8368097387
2023-09-15,Home & Kitchen,769423.3081776457,549394.9674945716,996995.6357489983
2023-09-16,Home & Kitchen,1233520.795162461,1010673.8317727172,1467691.920766791
2023-09-17,Home & Kitchen,1255032.5097134814,1023953.1735852255,1460049.8753235103
2023-09-18,Home & Kitchen,797890.6221294805,549319.0532766085,1023935.9523665495
2023-09-19,Home & Kitchen,783908.3883654829,557153.2101843999,999211.9229106476
2023-09-20,Home & Kitchen,761105.2017497038,546807.439925299,979400.2274384375
2023-09-21,Home & Kitchen,774706.322627101,541205.2202652025,992303.4204580109
2023-09-22,Home & Kitchen,759664.5687500009,536367.9582194539,993481.5614034762
2023-09-23,Home & Kitchen,1224676.7788598272,1005860.1667642059,1446388.1364103337
2023-09-24,Home & Kitchen,1246921.648492372,1029072.014758344,1473832.206911115
2023-09-25,Home & Kitchen,790326.721949157,571217.7457413605,1015160.8040946332
2023-09-26,Home & Kitchen,776757.8040196715,548899.5222684765,999797.8232123394
2023-09-27,Home & Kitchen,754226.3651717786,544776.6738264423,978673.3781631109
2023-09-28,Home & Kitchen,767982.818683494,540272.1834301472,974431.7351294106
2023-09-29,Home & Kitchen,753006.7282554094,536484.5256278234,976372.6335401009
2023-09-30,Home & Kitchen,1218056.517512172,989790.2325713924,1455939.7760141396
2023-10-01,Home & Kitchen,1240304.9832473341,1025975.6123946504,1456213.828332929
2023-10-02,Home & Kitchen,783721.3629468293,568755.5500802735,1005252.7319343147
2023-10-03,Home & Kitchen,770262.6019340014,556506.6060189294,983427.0009492551
2023-10-04,Home & Kitchen,747961.6100931439,537337.7288068455,974459.9422495024
2023-10-05,Home & Kitchen,762112.8808904456,542383.2361069806,978247.1762756149
2023-10-06,Home & Kitchen,747730.3495941921,523292.97536850517,965842.9512402631
2023-10-07,Home & Kitchen,1213629.852514545,994883.4162252632,1419771.0187933387
2023-10-08,Home & Kitchen,1236962.212254082,1028123.0511990347,1453073.1312636784
2023-10-09,Home & Kitchen,781710.6742803841,555078.4206103121,1005119.8619478887
2023-10-10,Home & Kitchen,769884.7173736364,547928.1445789539,992921.0546600061
2023-10-11,Home & Kitchen,749490.2273894356,522956.81929503084,969965.565234363
2023-10-12,Home & Kitchen,765808.8722707011,528754.756602997,983219.1866147117
2023-10-13,Home & Kitchen,753825.3333392063,526264.8996253734,984516.8790135104
2023-10-14,Home & Kitchen,1222344.4947069967,999559.0954067109,1426227.3033757901
2023-10-15,Home & Kitchen,1248424.2798173483,1016700.5679159001,1474982.341167919
2023-10-16,Home & Kitchen,795990.7692110338,585293.0176091925,1004783.8036940251
2023-10-17,Home & Kitchen,787036.9281803807,568560.0691459372,1004606.9629021744
2023-10-18,Home & Kitchen,769477.0593898911,560476.8704453348,988563.9484786907
2023-10-19,Home & Kitchen,788522.2090661121,553777.3533869039,990961.6259243368
2023-10-20,Home & Kitchen,779078.8870479949,565463.8400361369,996592.179924492
2023-10-21,Home & Kitchen,1249902.8735903066,1030296.857513212,1463683.5663180314
2023-10-22,Home & Kitchen,1277933.4030300907,1045490.3713665422,1494029.2581323567
2023-10-23,Home & Kitchen,827027.2122927393,608136.0020079288,1056477.2847679744
2023-10-24,Home & Kitchen,819163.0439912408,611698.8623931305,1044157.3696464679
2023-10-25,Home & Kitchen,802180.8109039641,567620.9101509929,1037115.9545130661
2023-10-26,Home & Kitchen,821253.0198723607,577654.6717555268,1049047.5233125838
2023-10-27,Home & Kitchen,811254.5124611148,581906.7276550016,1037046.9766386703
2023-10-28,Home & Kitchen,1280951.9718744264,1060042.3395957963,1492809.575858674
2023-10-29,Home & Kitchen,1307238.1064482601,1109791.7775137068,1524829.2825136718
2023-10-30,Home & Kitchen,853982.8840827881,635487.6736271473,1081504.7796951176
2023-10-31,Home & Kitchen,843241.7131156888,630789.0643590338,1074180.0952841104
2023-11-01,Home & Kitchen,822876.924263955,581535.5203014459,1044930.9066510136
2023-11-02,Home & Kitchen,838122.5869182725,616981.0165187535,1037516.3008561493
2023-11-03,Home & Kitchen,823922.4877213832,589965.2358958037,1034237.5732923972
2023-11-04,Home & Kitchen,1289152.4769656581,1076616.7049491063,1510493.1025236929
2023-11-05,Home & Kitchen,1310751.7962264428,1085479.0136610095,1536153.8244148172
2023-11-06,Home & Kitchen,852688.7319158158,627978.1680077799,1077412.5757070133
2023-11-07,Home & Kitchen,837169.8786686356,613620.9449842507,1052527.98117979
2023-11-08,Home & Kitchen,812141.5936510564,591042.7977131535,1031140.9999783504
2023-11-09,Home & Kitchen,822946.1829596497,598421.7670442255,1031116.2433044985
2023-11-10,Home & Kitchen,804626.4827056875,581109.3061296035,1022930.6644165377
2023-11-11,Home & Kitchen,1266179.8501446655,1050474.2812204189,1487159.11815014
2023-11-12,Home & Kitchen,1284585.9229810005,1073897.3244576375,1508025.5803199916
2023-11-13,Home & Kitchen,823886.4901643882,599430.4213445289,1054559.6318509853
2023-11-14,Home & Kitchen,806396.1601911413,587560.3917996008,1044916.4427953291
2023-11-15,Home & Kitchen,780084.6334191106,546187.3291227568,994556.0152973239
2023-11-16,Home & Kitchen,790325.6110789169,566347.8052488455,1015633.1583769204
2023-11-17,Home & Kitchen,772169.8071201785,559094.13715275,987536.5850242317
2023-11-18,Home & Kitchen,1234632.842994216,1013655.3656257924,1447179.950856882
2023-11-19,Home & Kitchen,1254622.0699247604,1024067.9175847092,1493377.8843488197
2023-11-20,Home & Kitchen,796133.591344188,573475.3676183721,1021544.1531871591
2023-11-21,Home & Kitchen,781467.4944829968,538179.3872930506,1006597.3149785303
2023-11-22,Home & Kitchen,758494.2365284321,541087.3779183595,987348.6112465473
2023-11-23,Home & Kitchen,772499.6186305704,551067.1610349062,992494.4356233537
2023-11-24,Home & Kitchen,758429.5236049662,535081.7511156112,976387.8722852145
2023-11-25,Home & Kitchen,1225214.8688122418,1012922.0918971054,1446379.2144851326
2023-11-26,Home & Kitchen,1249600.4148195738,1047750.4946854956,1469137.0101923
2023-11-27,Home & Kitchen,795461.5473698815,571337.4846008307,1003164.7010500245
2023-11-28,Home & Kitchen,785026.2875123004,563511.4740666769,998905.5119300948
2023-11-29,Home & Kitchen,766027.5479012257,544664.7693987574,993261.9296996864
2023-11-30,Home & Kitchen,783645.4152354995,551940.3202528511,1000250.1856733512
2023-12-01,Home & Kitchen,772724.3038853833,549140.5125543412,1001196.951871596
2023-12-02,Home & Kitchen,1242135.0788168723,1024448.9731311231,1462024.6844037739
2023-12-03,Home & Kitchen,1268505.375370072,1054302.766129129,1499967.350868536
2023-12-04,Home & Kitchen,815655.0858328475,580736.3807839582,1054325.8697756925
2023-12-05,Home & Kitchen,805823.5373164063,589859.4765637694,1021518.2321929301
2023-12-06,Home & Kitchen,786705.4911778365,573440.6969919162,1013790.3327501527
2023-12-07,Home & Kitchen,803488.1450794376,567361.371054748,1029339.6433950585
2023-12-08,Home & Kitchen,791037.7197651613,581686.5969064344,1030537.3809671823
2023-12-09,Home & Kitchen,1258295.4546705855,1037514.9960848393,1487263.2885494286
2023-12-10,Home & Kitchen,1281905.9157171876,1055252.0915843179,1503697.0387827642
2023-12-11,Home & Kitchen,825767.5334236741,598423.883359539,1062648.3998429342
2023-12-12,Home & Kitchen,812261.2656354794,593373.4900840138,1059857.3522771231
2023-12-13,Home & Kitchen,789166.7290434717,571695.2559520727,993625.1119941932
2023-12-14,Home & Kitchen,801790.482336509,555441.6199972274,1015923.7209043305
2023-12-15,Home & Kitchen,785118.8759694954,571017.882320688,1010345.6838509592
2023-12-16,Home & Kitchen,1248245.1084942364,1032665.9389116992,1476481.1758677205
2023-12-17,Home & Kitchen,1267893.1492113178,1047739.3689502481,1484417.9120886552
2023-12-18,Home & Kitchen,808081.4605302562,579194.7548533846,1031421.1717006979
2023-12-19,Home & Kitchen,791351.8399886042,552697.9709825004,1014680.5902236456
2023-12-20,Home & Kitchen,765564.9807290363,539676.6579692976,981793.5684099138
2023-12-21,Home & Kitchen,776119.955133405,543993.7164115474,978878.8469848612
2023-12-22,Home & Kitchen,758073.8787836256,546386.098472677,989448.620149382
2023-12-23,Home & Kitchen,1220601.1970293405,983156.7501276298,1434610.4095246515
2023-12-24,Home & Kitchen,1240414.9832884101,1023401.4463007891,1474911.6644617803
2023-12-25,Home & Kitchen,781546.1510852193,563120.447750845,1004889.6148226253
2023-12-26,Home & Kitchen,766575.2671186441,547546.5663850275,987738.9962254583
2023-12-27,Home & Kitchen,743310.7440054698,525641.0460769846,976300.2668329811
2023-12-28,Home & Kitchen,757103.0537441918,523508.8631604666,975779.3578335653
2023-12-29,Home & Kitchen,742934.9666794594,515248.78471104236,965981.1079085178
2023-12-30,Home & Kitchen,1209916.9592825708,990117.3611259736,1453444.3466840703
2023-12-31,Home & Kitchen,1234609.8036737598,1019575.4940089218,1451550.975232367
2024-01-01,Home & Kitchen,780923.1031284288,548474.2611164724,1001763.6413471495
2024-01-02,Home & Kitchen,771353.7237561003,541714.0735129094,998790.7593121817
2024-01-03,Home & Kitchen,753549.9811359879,531241.403666,980804.8962553398
2024-01-04,Home & Kitchen,772723.5672121281,554246.2519582773,990586.1661235053
2024-01-05,Home & Kitchen,763712.8878589107,521333.6443132497,988672.1772644354
2024-01-06,Home & Kitchen,1235516.5858881439,1026267.2987919942,1467337.6934251487
2024-01-07,Home & Kitchen,1264518.8309627373,1050538.9802182761,1490909.804771074
2024-01-08,Home & Kitchen,814507.9636360608,592245.9583767367,1037428.0297828072
2024-01-09,Home & Kitchen,807921.6837686995,598123.6822721626,1019433.3530986701
2024-01-10,Home & Kitchen,792296.7181927104,583357.6313492836,1033786.4283227546
2024-01-11,Home & Kitchen,812777.3093437377,584265.5269370702,1050104.9821283177
2024-01-12,Home & Kitchen,804149.8914727003,575705.4299146285,1039886.073078997
2024-01-13,Home & Kitchen,1275412.4077958034,1058054.5540219927,1500290.3634157241
2024-01-14,Home & Kitchen,1302899.4790113182,1086755.5963750484,1526138.062530365
2024-01-15,Home & Kitchen,850417.9119608756,621142.3629346666,1060409.7980940964
2024-01-16,Home & Kitchen,840495.0640174435,621936.3121929747,1051970.7202618667
2024-01-17,Home & Kitchen,820710.1671615212,591740.0701893568,1032199.7690495146
2024-01-18,Home & Kitchen,836295.4185348616,600252.0055608229,1048467.230429575
2024-01-19,Home & Kitchen,822138.0012290464,616671.0327504027,1035298.7791079668
2024-01-20,Home & Kitchen,1287381.275883551,1082094.8962341598,1491755.8907367447
2024-01-21,Home & Kitchen,1308446.0859708586,1097496.6867101907,1537019.8745664563
2024-01-22,Home & Kitchen,849279.6673526379,621610.6557375564,1071384.6136370185
2024-01-23,Home & Kitchen,832604.0924622271,609827.8259271455,1067025.5790192203
2024-01-24,Home & Kitchen,806126.6052744199,588450.2978727779,1023862.6805946095
2024-01-25,Home & Kitchen,815231.1858912295,580618.6000748633,1029248.1459746845
2024-01-26,Home & Kitchen,794946.3604295407,579974.4467033084,1021303.4869490181
2024-01-27,Home & Kitchen,1254577.3223225614,1049743.9048433157,1480344.0832042035
2024-01-28,Home & Kitchen,1270623.062075699,1056972.1636861055,1489555.7291266148
2024-01-29,Home & Kitchen,807139.0023521523,580488.0168508138,1012187.2112742343
2024-01-30,Home & Kitchen,786986.4707267107,556159.0934760866,1003055.1332145394
2024-01-31,Home & Kitchen,757923.5889508866,543422.128576047,963852.1867550531
2024-02-01,Home & Kitchen,765389.4040632271,561668.8313661212,977517.2499033539
2024-02-02,Home & Kitchen,744440.0690394206,519638.6539735359,967698.7522145672
2024-02-03,Home & Kitchen,1204414.8918257188,979332.4451512609,1407252.8150308267
2024-02-04,Home & Kitchen,1221752.6205922042,984177.2073565396,1436333.8733228722
2024-02-05,Home & Kitchen,760471.3761824637,533379.7545343487,965523.9252128963
2024-02-06,Home & Kitchen,743422.869676387,530856.103679055,961023.2177558177
2024-02-07,Home & Kitchen,718267.6046669256,479659.3337144881,957812.5587238333
2024-02-08,Home & Kitchen,730355.2767578029,508609.31714216375,949419.6288415714
2024-02-09,Home & Kitchen,714632.8712154275,498355.80482551205,931226.0564561546
2024-02-10,Home & Kitchen,1180347.9382363623,965897.439281684,1392348.3037126958
2024-02-11,Home & Kitchen,1203766.9980072828,969625.815919082,1414005.7216371114
2024-02-12,Home & Kitchen,748775.3294073235,528814.915483145,957256.8776490383
2024-02-13,Home & Kitchen,738138.0188502634,515016.0937027832,974927.6890793609
2024-02-14,Home & Kitchen,719361.042425438,494089.224530866,945341.3351910915
2024-02-15,Home & Kitchen,737668.9482243324,514438.216296773,961360.7695269517
2024-02-16,Home & Kitchen,727885.3125099548,510839.0257776075,955427.1777857064
2024-02-17,Home & Kitchen,1199173.1084376466,965383.2452906304,1406167.0125603187
2024-02-18,Home & Kitchen,1227654.537139681,1011451.6113655698,1458742.1780183683
2024-02-19,Home & Kitchen,777129.4465489247,552910.0266283775,1001714.846761459
2024-02-20,Home & Kitchen,770341.4966617159,563628.1283778773,997429.5599145428
2024-02-21,Home & Kitchen,754722.9736165137,542360.2704835288,966498.789284831
2024-02-22,Home & Kitchen,775467.241358537,559429.977745144,994783.1709643081
2024-02-23,Home & Kitchen,767378.7536965131,545011.2283711036,996795.6816777108
2024-02-24,Home & Kitchen,1239647.5079606373,1027327.3459434866,1469855.5651904952
2024-02-25,Home & Kitchen,1268367.1753978573,1050719.2542527483,1484467.5996819143
2024-02-26,Home & Kitchen,817368.9946672232,598049.380066899,1040822.9616181662
2024-02-27,Home & Kitchen,809489.9581210454,589317.4491242939,1040398.926710367
2024-02-28,Home & Kitchen,792198.4078454789,558776.4654788792,1022060.1209379944
2024-02-29,Home & Kitchen,810758.5319242469,603754.6076118895,1030419.2224040616
2024-03-01,Home & Kitchen,800047.6724246463,580586.6832853698,1029234.1116522513
2024-03-02,Home & Kitchen,1269362.4888378396,1058863.0250999618,1481325.8874374062
2024-03-03,Home & Kitchen,1294833.5589803937,1071158.1993888232,1502523.7885781508
2024-03-04,Home & Kitchen,840373.8129706432,623387.5688188238,1062005.1951829616
2024-03-05,Home & Kitchen,828949.0047653379,623263.1626605208,1057194.0332355073
2024-03-06,Home & Kitchen,808081.8981578561,593832.8958971573,1022238.4237841974
2024-03-07,Home & Kitchen,823110.3306392867,615867.8076540823,1041812.7941008002
2024-03-08,Home & Kitchen,808971.6565747951,564994.7256187964,1012643.3025271125
2024-03-09,Home & Kitchen,1275043.5088568502,1057299.6196847314,1503330.768195846
2024-03-10,Home & Kitchen,1297453.0831685788,1068758.929202621,1521762.142214174
2024-03-11,Home & Kitchen,840145.2160251979,607674.7095562565,1065595.5397323743
2024-03-12,Home & Kitchen,826156.3142219073,608052.5173692948,1045646.160101736
2024-03-13,Home & Kitchen,802997.90429684,579478.8170900886,1012565.604658447
2024-03-14,Home & Kitchen,816012.0948381419,590834.6967445221,1038293.451886599
2024-03-15,Home & Kitchen,800125.3608407092,569780.6447917524,1010748.2470397932
2024-03-16,Home & Kitchen,1264725.8254045292,1031088.9696864737,1478661.488206955
2024-03-17,Home & Kitchen,1285870.0111048198,1077641.1904976938,1516150.9552179002
2024-03-18,Home & Kitchen,827472.5119655909,613480.6018043732,1058933.892594615
2024-03-19,Home & Kitchen,812585.2572393323,591773.220709416,1036374.1244788334
2024-03-20,Home & Kitchen,788662.006777446,569414.3477636484,1025288.0923148373
2024-03-21,Home & Kitchen,801012.4559382363,577714.2830990992,1007587.1888747935
2024-03-22,Home & Kitchen,784526.2340063126,566875.5104310716,1012234.8434152711
2024-03-23,Home & Kitchen,1248587.1867247196,1019304.1849339114,1471372.7974557292
2024-03-24,Home & Kitchen,1269177.6753629548,1041273.367234612,1490152.1472239112
2024-03-25,Home & Kitchen,810189.5276979024,586286.9822496813,1024509.6216355198
2024-03-26,Home & Kitchen,794707.9429131087,571354.5746160544,1019130.3034597414
2024-03-27,Home & Kitchen,770155.8904274635,554080.5442656064,973406.5834021742
2024-03-28,Home & Kitchen,781868.481904187,565311.5481221841,1004057.1077926817
2024-03-29,Home & Kitchen,764715.6334801789,550764.3888382254,981643.3498709456
2024-03-30,Home & Kitchen,1228164.8494768257,1016480.4277750594,1444546.9022766002
2024-03-31,Home & Kitchen,1248106.1437546944,1032699.6442194284,1460667.7171428457
2024-04-01,Home & Kitchen,788412.7173264064,561497.2888933311,1000154.435251633
2024-04-02,Home & Kitchen,772370.5119791018,566632.8530924598,1008550.1757364211
2024-04-03,Home & Kitchen,747361.1764048322,523750.5462088505,962093.1564490754
2024-04-04,Home & Kitchen,758747.2603844324,528379.5142796816,975176.7666929376
2024-04-05,Home & Kitchen,741444.0467397791,498364.9969064782,953797.878624567
2024-04-06,Home & Kitchen,1205087.8766712209,978292.3193507019,1442857.8022816046
2024-04-07,Home & Kitchen,1225365.8610043665,1001247.5460429632,1451307.7097882854
2024-04-08,Home & Kitchen,766172.5851533354,559881.547918089,988479.7267712507
2024-04-09,Home & Kitchen,751056.5249199908,538964.1081359818,965256.2444562159
2024-04-10,Home & Kitchen,727300.6030109838,504825.5639185476,947875.0854585548
2024-04-11,Home & Kitchen,740288.6027998094,501924.50683645613,967523.824177781
2024-04-12,Home & Kitchen,724919.5328909361,489706.1150576787,943118.2053916171
2024-04-13,Home & Kitchen,1190951.7002336334,973744.661723116,1416172.2339082723
2024-04-14,Home & Kitchen,1213815.2220223472,999706.4539550182,1443251.908817274
2024-04-15,Home & Kitchen,757366.393523658,550981.1055196531,990111.4029281993
2024-04-16,Home & Kitchen,745352.8204056183,526261.6212589149,990785.5753794172
2024-04-17,Home & Kitchen,724893.580260906,517416.6118651797,951445.7971542788
2024-04-18,Home & Kitchen,741328.9669163295,538600.7163764379,978320.7133351867
2024-04-19,Home & Kitchen,729479.5276192357,504408.75007243274,941851.3284669847
2024-04-20,Home & Kitchen,1199167.9843670682,978985.645835245,1431654.1162392234
2024-04-21,Home & Kitchen,1225516.5395503019,997725.284293428,1441590.2480863458
2024-04-22,Home & Kitchen,772300.7276185955,562110.0883660684,989984.9045438427
2024-04-23,Home & Kitchen,763459.204002358,543507.533932868,990891.8497975351
2024-04-24,Home & Kitchen,745900.6391628189,528923.433589673,951965.4717854586
2024-04-25,Home & Kitchen,764916.5675334173,527956.0197405687,986113.6008010311
2024-04-26,Home & Kitchen,755248.4091715235,520794.7763238619,961697.6522017147
2024-04-27,Home & Kitchen,1226879.1791715508,990183.326085032,1449751.1895959661
2024-04-28,Home & Kitchen,1254522.4621436403,1053144.9553080662,1472745.794341312
2024-04-29,Home & Kitchen,801865.1651704835,577459.1869552849,1019618.2494225533
2024-04-30,Home & Kitchen,793232.255717322,573878.9660453148,1026663.0333761451
2024-05-01,Home & Kitchen,775349.6063891853,552503.1576227506,993242.9989943289
2024-05-02,Home & Kitchen,793539.2940649607,570749.3025326949,1018595.6442678837
2024-05-03,Home & Kitchen,782533.1180158202,554835.4737290079,1002190.2299858127
2024-05-04,Home & Kitchen,1252593.3183299962,1041484.2254619871,1458091.2470409975
2024-05-05,Home & Kitchen,1278035.0843616137,1059950.017361383,1503919.9985175645
2024-05-06,Home & Kitchen,822584.6456146201,593750.7898086435,1043539.294120527
2024-05-07,Home & Kitchen,811076.8552401491,591444.7404440251,1022273.7929139116
2024-05-08,Home & Kitchen,790093.4018045082,576743.7749043966,1012086.0835815774
2024-05-09,Home & Kitchen,805057.2564748139,577456.4620803938,1016488.504206673
2024-05-10,Home & Kitchen,790751.5237304326,569896.6033765135,1007919.8316567993
2024-05-11,Home & Kitchen,1257767.3485599738,1039235.7368123641,1474729.6865096188
2024-05-12,Home & Kitchen,1280058.4453378222,1070808.8016845146,1494700.7685176656
2024-05-13,Home & Kitchen,821413.3669504153,600335.99653295,1037220.0685587128
2024-05-14,Home & Kitchen,807185.1650307114,582259.9220142799,1030245.6525442962
2024-05-15,Home & Kitchen,783804.616231752,566751.9470471357,1012999.8623459545
2024-05-16,Home & Kitchen,796773.8947640681,585565.6445450407,1014164.2818403717
2024-05-17,Home & Kitchen,780891.263512796,571377.398453391,985541.7618110778
2024-05-18,Home & Kitchen,1247027.0964165274,1023947.0786679466,1482159.776415894
2024-05-19,Home & Kitchen,1268711.7483891689,1045530.9984338426,1494681.412866973
2024-05-20,Home & Kitchen,809723.8027849126,587858.8336302956,1018952.8582208377
2024-05-21,Home & Kitchen,795853.4302932195,575753.7239604103,1020852.2495609274
2024-05-22,Home & Kitchen,773293.2433635023,566769.1961209042,990510.9380409295
2024-05-23,Home & Kitchen,787533.5362113556,574695.5744402587,1012895.2037583028
2024-05-24,Home & Kitchen,773295.2912837071,558720.554005174,986750.8874693168
2024-05-25,Home & Kitchen,1241637.4570701008,1037855.601313786,1471077.3547484668
2024-05-26,Home & Kitchen,1265579.0569069018,1035527.7299611188,1488974.9429712696
2024-05-27,Home & Kitchen,808807.3616189987,586237.5991739923,1010053.9063994747
2024-05-28,Home & Kitchen,797478.7484702871,582743.4041648438,1026262.5742376402
2024-05-29,Home & Kitchen,777485.7193258856,552941.9378500212,990754.8365773212
2024-05-30,Home & Kitchen,794257.7183864097,574751.5054787527,1015493.0920923569
2024-05-31,Home & Kitchen,782403.3020586903,568245.8758767993,1009701.3905965767
2024-06-01,Home & Kitchen,1253149.8680651453,1026866.888054579,1470691.2391345152
2024-06-02,Home & Kitchen,1279000.1564446192,1043313.1959677103,1489936.451211511
2024-06-03,Home & Kitchen,823561.3390338748,608264.560674621,1033404.2594533693
2024-06-04,Home & Kitchen,813382.0163172884,612516.1187415732,1015062.9227385566
2024-06-05,Home & Kitchen,794095.3546246878,571513.4919833224,997548.0952336567
2024-06-06,Home & Kitchen,811124.1311926515,581779.091419207,1023602.9710656774
2024-06-07,Home & Kitchen,799030.5185125988,580419.4481509865,1007520.1791945964
2024-06-08,Home & Kitchen,1269286.3748837712,1066199.5262432545,1478689.7264991507
2024-06-09,Home & Kitchen,1293961.9611961113,1078523.7045399104,1516522.2872025154
2024-06-10,Home & Kitchen,836673.5471042774,610459.9860839824,1064842.057246488
2024-06-11,Home & Kitchen,824453.991194513,607979.9265080557,1043291.0034289679
2024-06-12,Home & Kitchen,802769.3620992516,570935.8871489014,1013955.9109061913
2024-06-13,Home & Kitchen,817125.5714448494,595922.4068597814,1044686.5191452906
2024-06-14,Home & Kitchen,802123.2052982611,591558.7353506982,1030048.2758095135
2024-06-15,Home & Kitchen,1269560.6001324204,1043212.975503238,1493254.6639190721
2024-06-16,Home & Kitchen,1291138.792793557,1077026.6033106823,1510652.8391323755
2024-06-17,Home & Kitchen,830534.0474129327,597145.5859533392,1051976.606046126
2024-06-18,Home & Kitchen,815314.8073517767,609329.6204606488,1038486.9356702412
2024-06-19,Home & Kitchen,790805.3079681568,576107.57749507,1011514.3274986079
2024-06-20,Home & Kitchen,802609.0432975194,589241.2460492967,1025074.767971111
2024-06-21,Home & Kitchen,785361.788745376,563465.9836241447,1005870.5394685321
2024-06-22,Home & Kitchen,1251176.3783526032,1024198.2839873264,1460655.1357102175
2024-06-23,Home & Kitchen,1271336.111473007,1053693.408796563,1501230.1888289272
2024-06-24,Home & Kitchen,809535.4940212162,580628.789254566,1023524.2487608503
2024-06-25,Home & Kitchen,793835.3720733778,582099.5002074443,1011506.0610659899
2024-06-26,Home & Kitchen,769340.463615947,530709.5510289234,987839.8819607774
2024-06-27,Home & Kitchen,781673.8602914405,556291.3021333648,1007665.0625465026
2024-06-28,Home & Kitchen,765421.3680362157,543187.3799193641,997670.1831302341
2024-06-29,Home & Kitchen,1232924.6009987663,1019545.8095663516,1454354.710381819
2024-06-30,Home & Kitchen,1254955.837251449,1024430.1133344821,1471789.2853371825
2024-07-01,Home & Kitchen,795138.6506124074,573538.5230057255,1012917.9450760068
2024-07-02,Home & Kitchen,781940.7948741954,570816.7347765943,993428.3778334301
2024-07-03,Home & Kitchen,760168.0968065275,555270.3224745962,999023.7085340389
2024-07-04,Home & Kitchen,775392.247517238,559126.2221333461,999129.65016172
